herramienta,endpoint,concurrency,vcpu,memory,volumen,latency,capacidad_procesamiento
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.078028564453125,6.608624342882453e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.0880287017822265,6.576973843572334e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3980329589843747,5.726739536585111e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4780340576171875,5.541856906299022e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.258031036376953,6.0818075283343645e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1380293884277344,6.42316248344412e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.388032821655273,5.7507208576517735e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.0680284271240232,6.640580939860753e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.498034332275391,5.497486555255255e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3380321350097657,5.8737046213407325e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.288031448364258,6.002063549462062e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1080289764404294,6.514573713042163e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.078028564453125,6.608624342882453e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.36803254699707,5.799291134602379e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3380321350097657,5.8737046213407325e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.078028564453125,6.608624342882453e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.298031585693359,5.9759449094371454e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.308031723022461,5.9500526007789e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.298031585693359,5.9759449094371454e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.528034744262695,5.432247395893771e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.528034744262695,5.432247395893771e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.148029525756836,6.393259492748989e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.418033233642578,5.6793719644466776e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.498034332275391,5.497486555255255e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.288031448364258,6.002063549462062e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2680311737060546,6.054991798816359e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3980329589843747,5.726739536585111e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.538034881591797,5.410843742083259e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.278031311035156,6.0284115015125286e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.0880287017822265,6.576973843572334e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1080289764404294,6.514573713042163e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.078028564453125,6.608624342882453e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1380293884277344,6.42316248344412e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.0880287017822265,6.576973843572334e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5480350189208982,5.38960809183303e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.168029800415039,6.334281084891465e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.418033233642578,5.6793719644466776e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.418033233642578,5.6793719644466776e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.0880287017822265,6.576973843572334e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.168029800415039,6.334281084891465e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.308031723022461,5.9500526007789e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5180346069335937,5.453821054895521e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1080289764404294,6.514573713042163e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3380321350097657,5.8737046213407325e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.36803254699707,5.799291134602379e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.078028564453125,6.608624342882453e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1380293884277344,6.42316248344412e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1080289764404294,6.514573713042163e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1080289764404294,6.514573713042163e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1380293884277344,6.42316248344412e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5480350189208982,5.38960809183303e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.098028839111328,6.545625064938056e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.388032821655273,5.7507208576517735e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.308031723022461,5.9500526007789e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.538034881591797,5.410843742083259e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.148029525756836,6.393259492748989e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3380321350097657,5.8737046213407325e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.55803515625,5.368538474812058e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1380293884277344,6.42316248344412e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1080289764404294,6.514573713042163e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1180291137695315,6.48381557504139e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.148029525756836,6.393259492748989e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3180318603515624,5.924383694263464e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.568035293579101,5.347632951379838e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.578035430908203,5.326889611991136e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4780340576171875,5.541856906299022e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3180318603515624,5.924383694263464e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.488034194946289,5.5195825620662185e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.55803515625,5.368538474812058e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.188030075073242,6.276380892886174e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.168029800415039,6.334281084891465e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.578035430908203,5.326889611991136e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.328031997680664,5.898935310997277e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4780340576171875,5.541856906299022e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.578035430908203,5.326889611991136e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.36803254699707,5.799291134602379e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.418033233642578,5.6793719644466776e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3980329589843747,5.726739536585111e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.148029525756836,6.393259492748989e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4780340576171875,5.541856906299022e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.418033233642578,5.6793719644466776e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.348032272338868,5.848688843859328e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.498034332275391,5.497486555255255e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.36803254699707,5.799291134602379e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5880355682373044,5.306306576614557e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.55803515625,5.368538474812058e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.188030075073242,6.276380892886174e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1280292510986327,6.453346517281256e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.188030075073242,6.276380892886174e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.578035430908203,5.326889611991136e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.208030349731445,6.219529617389671e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.358032409667969,5.823885244301504e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.148029525756836,6.393259492748989e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.578035430908203,5.326889611991136e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5980357055664065,5.285881994164527e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.488034194946289,5.5195825620662185e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.55803515625,5.368538474812058e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.418033233642578,5.6793719644466776e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.608035842895508,5.265614041946361e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.168029800415039,6.334281084891465e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.208030349731445,6.219529617389671e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3980329589843747,5.726739536585111e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.488034194946289,5.5195825620662185e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.168029800415039,6.334281084891465e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3980329589843747,5.726739536585111e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2280306243896484,6.163699011099556e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5980357055664065,5.285881994164527e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5180346069335937,5.453821054895521e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.42803337097168,5.655980811645187e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5880355682373044,5.306306576614557e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.388032821655273,5.7507208576517735e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5980357055664065,5.285881994164527e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.208030349731445,6.219529617389671e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.388032821655273,5.7507208576517735e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.248030899047852,6.108861831955487e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2280306243896484,6.163699011099556e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.208030349731445,6.219529617389671e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.378032684326172,5.774903871912632e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5180346069335937,5.453821054895521e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4380335083007814,5.632781546887486e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.1580296630859377,6.363633638201351e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.448033645629883,5.6097718186044376e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.528034744262695,5.432247395893771e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.3980329589843747,5.726739536585111e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5180346069335937,5.453821054895521e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.408033096313477,5.702957395923704e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.6180359802246094,5.245500925114029e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4780340576171875,5.541856906299022e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.498034332275391,5.497486555255255e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.23803076171875,6.136157907723966e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.528034744262695,5.432247395893771e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.168029800415039,6.334281084891465e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.498034332275391,5.497486555255255e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.23803076171875,6.136157907723966e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.388032821655273,5.7507208576517735e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.6180359802246094,5.245500925114029e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.528034744262695,5.432247395893771e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2280306243896484,6.163699011099556e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.208030349731445,6.219529617389671e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.458033782958984,5.5869493134949125e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.23803076171875,6.136157907723966e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.628036117553711,5.225540876140311e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2280306243896484,6.163699011099556e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2280306243896484,6.163699011099556e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.508034469604492,5.475566752643408e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.2280306243896484,6.163699011099556e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.178029937744141,6.305198068339518e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.23803076171875,6.136157907723966e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.198030212402344,6.247825930127036e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.4680339202880863,5.564311755750503e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.208030349731445,6.219529617389671e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.6180359802246094,5.245500925114029e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.218030487060547,6.191488456251829e-05
grpc,stream,500.0,1.0,0.5,0.0001373291015625,2.5980357055664065,5.285881994164527e-05
