herramienta,conexion,endpoint,concurrency,vcpu,memory,volumen,latency,capacidad_procesamiento
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.818518877029419,116.51686790750213
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.8502650260925293,112.1665044990985
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.64168381690979,148.62655619697728
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.7222690582275391,132.04394510361072
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.9551742076873779,99.84697566901656
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.8745059967041016,109.05729204153607
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.8451247215270996,112.84873515745998
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.764028787612915,124.82678325852868
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.6262564659118652,152.28785819523281
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.6998772621154785,136.26854455359873
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.7757568359375,122.93962677025964
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.7077968120574951,134.74383361151206
test_apirest_sync,multiple-sync,heavy,50,0.1,0.125,95.37125587463379,0.7021293640136719,135.83145893436344
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.013100147247314453,12.981472718669238
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020470142364501953,8.307670805283141
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01830291748046875,9.29137140475198
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020287275314331055,8.382555146842792
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020997047424316406,8.09919607575964
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020901918411254883,8.1360572152072
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.018501758575439453,9.1915156825855
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020917892456054688,8.129844077687608
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01782083511352539,9.542718004976855
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.02142620086669922,7.9369742288690075
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020939111709594727,8.121605465414175
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.035372018814086914,4.807732490344497
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020709991455078125,8.211456990237613
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01809406280517578,9.398619090286196
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.013082265853881836,12.999216343788158
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.023924589157104492,7.10813477233998
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.018924236297607422,8.986317937863785
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020534753799438477,8.281531191584715
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.030469179153442383,5.5813516749219465
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01903510093688965,8.933979634013452
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.015565633773803711,10.925299064132217
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020341157913208008,8.360350223284925
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01902627944946289,8.938121851582666
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.021063804626464844,8.073527414316114
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.017596960067749023,9.664123999078678
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.019285202026367188,8.818118880427257
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.02663111686706543,6.3857330862407
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.0213167667388916,7.977720363721773
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01777958869934082,9.564855912998002
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.0162656307220459,10.45512510443692
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01839923858642578,9.242730524024257
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01641225814819336,10.361718818094657
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01886439323425293,9.01482501927379
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.0184633731842041,9.210624862798776
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.021253108978271484,8.001615400148077
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.019147872924804688,8.881362685526447
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.02376103401184082,7.157062441677286
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01883864402770996,9.027146744289059
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.02098989486694336,8.101955973556873
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.016993284225463867,10.007435987372851
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.016939640045166016,10.039127375087967
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.018633127212524414,9.126712986065794
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.021487712860107422,7.914253378603289
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01812911033630371,9.380449506174463
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.027736663818359375,6.131206161463347
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.014262676239013672,11.92337267226104
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.023015499114990234,7.388899247933371
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.015913963317871094,10.686162881284833
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.020344257354736328,8.359076526426813
test_apirest_sync,multiple-sync,file,50,0.1,0.125,0.1700592041015625,0.01884627342224121,9.023492352650955
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009128570556640625,0.0029251984956122023
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008222579956054688,0.003247506379030387
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009433507919311523,0.002830641696363131
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008489847183227539,0.003145272262630234
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008957624435424805,0.002981022597215938
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.003776073455810547,0.0070715999494885716
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008118867874145508,0.003288990690981705
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009237289428710938,0.0028907701837703904
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007906913757324219,0.003377155952237366
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00968027114868164,0.002758484803704251
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009002447128295898,0.0029661802484175956
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008654117584228516,0.0030855694528624166
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007974863052368164,0.003348381117522198
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008350849151611328,0.003197624621709587
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00994253158569336,0.002685722507313798
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009388208389282227,0.002844299972064911
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.010215044021606445,0.0026140739876298284
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009449481964111328,0.00282585658777817
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.010553836822509766,0.002530158586725704
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009446382522583008,0.0028267837762802556
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007942438125610352,0.0033620508510191216
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.005311012268066406,0.005027832644999102
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009911060333251953,0.0026942506615347606
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009658575057983398,0.0027646811976993904
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007993936538696289,0.0033403918995496434
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00792241096496582,0.0033705498209395408
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.014435052871704102,0.0018498637377157487
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.012159109115600586,0.002196121492578286
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008214712142944336,0.003250616746480917
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.010938405990600586,0.0024412040367052463
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009079694747924805,0.0029409447785100963
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00470280647277832,0.005678073510773131
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009818315505981445,0.00271970083290838
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0053462982177734375,0.0049946485907955765
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008955955505371094,0.002981578106697902
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00855398178100586,0.0031216901722504044
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009742498397827148,0.0027408658199349046
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.01233983039855957,0.0021639584983673705
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.01083517074584961,0.0024644633191039916
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009505271911621094,0.0028092705929567575
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008042573928833008,0.0033201909109773814
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007788419723510742,0.0034285364435056786
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008020639419555664,0.003329270830236913
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009795427322387695,0.002726055738103931
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.006114959716796875,0.004366812227074236
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007706403732299805,0.003465024904866504
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0,0
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0030517578125,0.00875
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0080413818359375,0.003320683111954459
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008532047271728516,0.0031297155312133237
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009586095809936523,0.0027855845996965704
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.010125875473022461,0.0026370935461844554
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.005030393600463867,0.005308308450637471
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0,0
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.006580829620361328,0.004057676979928991
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.006990194320678711,0.0038200484327569153
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.006914854049682617,0.003861669482467331
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00921940803527832,0.002896376942770695
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008646488189697266,0.0030882920641923566
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009157180786132812,0.0029160591543428453
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007857084274291992,0.0033985738127749964
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008509159088134766,0.0031381339310731296
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00976419448852539,0.002734775601894809
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009986400604248047,0.0026739244616339588
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.005699872970581055,0.0046848203455055
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0,0
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009065866470336914,0.00294543063773833
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008680105209350586,0.0030763314747164006
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009575843811035156,0.0027885668758091823
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.010061979293823242,0.0026538397744236193
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007652997970581055,0.0034892052711922488
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.006290912628173828,0.004244675206548927
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.005178928375244141,0.00515606297762637
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009167194366455078,0.0029128738621586477
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00698089599609375,0.003825136612021858
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0007367134094238281,0.036245954692556634
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009306907653808594,0.002869146428937391
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0020143985748291016,0.013256006628003313
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0058155059814453125,0.0045916693998032145
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.010241508483886719,0.002607319117236242
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.006465435028076172,0.004130098089829634
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008766889572143555,0.0030458785455929945
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007489204406738281,0.0035655163631733095
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008543968200683594,0.003125348811251256
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008879899978637695,0.0030071150489998657
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009393453598022461,0.0028427117439528923
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009760856628417969,0.00273571079628725
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008854866027832031,0.0030156165858912223
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.007928848266601562,0.003367813326918451
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008343219757080078,0.003200548665485512
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.01012730598449707,0.0026367210490383032
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009432554244995117,0.0028309278871673027
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008292436599731445,0.0032201489318881
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008968591690063477,0.002977377249647766
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008518218994140625,0.003134796238244514
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.0018198490142822266,0.014673129830996987
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009229898452758789,0.002893085010203291
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.00764775276184082,0.0034915983414907877
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.008575677871704102,0.0031137924323723204
test_apirest_async,multiple-async,simple,100,0.1,0.125,2.6702880859375e-05,0.009490251541137695,0.0028137168697399823
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012452363967895508,0.0021444025349901395
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013581514358520508,0.0019661195470903185
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011240005493164062,0.0023756999830307143
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01303720474243164,0.0020482059910025235
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01364588737487793,0.001956844588101686
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.010720014572143555,0.0024909369926383916
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.009805917739868164,0.0027231393906975614
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.015938997268676758,0.0016753174876220963
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01251673698425293,0.0021333739690279816
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.00978231430053711,0.0027297099683158666
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011971473693847656,0.0022305424998008442
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013504266738891602,0.001977366218816758
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013239622116088867,0.0020168914660279843
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.015372276306152344,0.0017370804640486383
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.006662607192993164,0.0040078726069064236
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01852726936340332,0.001441274498449343
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012305259704589844,0.002170037975664574
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012039899826049805,0.0022178657003108972
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011710166931152344,0.0022803159866438636
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012424468994140625,0.0021492170709241634
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01271677017211914,0.0020998162660767184
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01495361328125,0.0017857142857142857
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013107538223266602,0.0020372155628717464
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011812686920166016,0.0022605255721955355
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.00879812240600586,0.003035065850089426
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013724565505981445,0.0019456266828802224
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.010722637176513672,0.0024903277449192865
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012269020080566406,0.002176447726389429
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012636184692382812,0.0021132075471698114
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013703346252441406,0.001948639432110794
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011363744735717773,0.002349831105889264
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013122081756591797,0.002034957665612849
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01152348518371582,0.002317257360395589
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014492034912109375,0.0018425901553040273
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011890172958374023,0.0022457941489041726
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011633634567260742,0.0022953171431499128
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013495922088623047,0.0019785888421722077
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014251470565795898,0.0018736930154746969
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.010606050491333008,0.0025177025963808025
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013548612594604492,0.0019708941172330054
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012524127960205078,0.002132114981915096
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012323379516601562,0.0021668472372697724
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012208223342895508,0.0021872863978127134
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.015076875686645508,0.0017711150117810776
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.008988618850708008,0.0029707434816052623
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012904644012451172,0.0020692458337952186
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.015404701232910156,0.001733424131740234
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.010379552841186523,0.0025726427012748364
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.010843753814697266,0.0024625126423640123
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.015116453170776367,0.0017664779269119758
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01702404022216797,0.0015685395776146994
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013206243515014648,0.0020219891318084167
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.018645524978637695,0.001432133495300812
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013846635818481445,0.0019284742669215009
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011636018753051758,0.0022948468394631697
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014155864715576172,0.001886347559537845
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013999700546264648,0.0019073894310189206
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014425992965698242,0.0018510255011816815
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013033628463745117,0.0020487679953171017
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01390981674194336,0.0019197147852319085
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.008565664291381836,0.0031174325716035295
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012239456176757812,0.0021817048465014805
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01094818115234375,0.0024390243902439024
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013811349868774414,0.0019334012325432858
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.009737968444824219,0.0027421408285182645
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011177539825439453,0.002388976579497462
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011158227920532227,0.0023931112583064464
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013016462326049805,0.002051469914827365
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014907598495483398,0.0017912261902857966
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012140750885009766,0.0021994422842779152
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01339411735534668,0.0019936275120596664
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013095855712890625,0.00203903291581707
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014490842819213867,0.0018427417364550256
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01283407211303711,0.002080624187256177
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011921882629394531,0.002239820814334853
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012650728225708008,0.002110778160984527
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.00793004035949707,0.0033673070563121975
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.009453773498535156,0.0028245737919903157
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013967514038085938,0.0019117847876553326
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014350175857543945,0.0018608051305055741
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011137962341308594,0.002397465536432914
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01175999641418457,0.0022706538266599086
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014231443405151367,0.001876329764956191
